BookingID,ArrivalYear,ArrivalMonth,ArrivalWeekNumber,ArrivalDayOfMonth,ArrivalHour,WeekendStays,WeekdayStays,Adults,Children,Babies,FirstTimeGuest,AffiliatedCustomer,PreviousReservations,PreviousStays,PreviousCancellations,DaysUntilConfirmation,OnlineReservation,BookingChanges,BookingToArrivalDays,ParkingSpacesBooked,SpecialRequests,PartOfGroup,CompanyReservation,OrderedMealsPerDay,FloorReserved,FloorAssigned,DailyRateEuros,DailyRateUSD,%PaidinAdvance,CountryofOriginAvgIncomeEuros (Year-2),CountryofOriginAvgIncomeEuros (Year-1),CountryofOriginHDI (Year-1)
35395,2016,6,25,16,22.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,122,0,2,0,1,0,6,6,116.1,114.939,0.0,61902.13,63938.99,0.942
24664,2016,6,25,16,23.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,6,6,72.25,71.5275,0.0,28742.44,29668.86,0.842
28821,2016,6,25,16,23.25,1,3,2,0.0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,6,5,135.5,134.145,0.0,28742.44,29668.86,0.842
35136,2016,6,25,16,23.75,0,3,2,0.0,0,1,0,0,0,0,0,1,2,150,0,1,0,1,2,6,6,90.0,89.1,0.0,40141.59,40833.24,0.898
16745,2016,6,25,17,14.0,0,1,3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,2,177.0,175.23,0.0,40141.59,40833.24,0.898
20992,2016,6,25,17,14.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,3,3,90.95,90.04050000000001,0.0,28742.44,29668.86,0.842
22771,2016,6,25,17,14.5,2,3,2,0.0,0,1,0,0,0,0,0,1,1,131,0,1,0,1,1,6,6,105.74,104.6826,0.0,47011.55,47683.79,0.933
28392,2016,6,25,17,14.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,49,0,1,0,1,0,6,6,72.25,71.5275,0.0,41259.0,42509.89,0.918
28436,2016,6,25,17,14.75,2,5,1,0.0,0,1,0,0,0,0,0,1,0,38,0,1,0,1,1,3,3,126.77,125.5023,0.0,25751.51,24061.1,0.813
35075,2016,6,25,17,14.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,37,0,1,0,1,2,2,2,134.1,132.759,0.0,28742.44,29668.86,0.842
11618,2016,6,25,17,14.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,9,0,3,0,1,1,6,6,141.0,139.59,0.0,40141.59,40833.24,0.898
37622,2016,6,25,17,14.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,6,6,75.0,74.25,0.0,47901.45,49058.5,0.926
33385,2016,6,25,17,15.0,2,3,2,0.0,0,1,0,0,0,0,0,1,0,49,0,2,0,1,0,6,6,72.25,71.5275,0.0,41259.0,42509.89,0.918
27859,2016,6,25,17,15.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,6,6,75.0,74.25,0.0,48799.72,49879.27,0.903
36413,2016,6,25,17,15.0,0,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,115.0,113.85,0.0,40141.59,40833.24,0.898
12033,2016,6,25,17,15.0,2,3,3,0.0,0,1,0,0,0,0,0,1,1,54,0,2,0,1,1,3,6,148.5,147.015,0.0,28742.44,29668.86,0.842
24185,2016,6,25,17,15.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,113,0,0,0,1,1,6,6,126.9,125.631,0.0,41259.0,42509.89,0.918
21643,2016,6,25,17,15.25,1,2,3,0.0,0,1,0,0,0,0,0,1,0,54,0,2,0,1,1,3,3,159.3,157.70700000000002,0.0,28742.44,29668.86,0.842
18310,2016,6,25,17,15.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,71,0,0,0,1,1,6,6,80.75,79.9425,0.0,13446.4,14455.0,0.743
29471,2016,6,25,17,15.5,2,5,2,0.0,0,1,0,0,0,0,0,1,0,161,0,2,0,1,0,6,6,95.69,94.7331,0.0,51067.98,69056.05,0.929
19146,2016,6,25,17,16.0,2,2,2,1.0,0,1,0,0,0,0,0,1,0,71,0,1,0,1,1,6,6,93.08,92.1492,0.0,28742.44,29668.86,0.842
20211,2016,6,25,17,16.0,2,2,3,0.0,0,1,0,0,0,0,0,1,0,71,0,1,0,1,1,6,6,105.4,104.346,0.0,28742.44,29668.86,0.842
34265,2016,6,25,17,16.25,2,4,3,0.0,0,1,0,0,0,0,0,1,2,26,0,0,0,1,1,3,3,161.6,159.98399999999998,0.0,36194.87,36909.33,0.876
28136,2016,6,25,17,16.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,1,3,3,96.3,95.337,0.0,28742.44,29668.86,0.842
21687,2016,6,25,17,16.5,2,2,1,0.0,0,1,0,0,0,0,0,1,0,55,0,1,0,1,1,3,3,133.65,132.3135,0.0,49233.22,50302.07,0.926
13626,2016,6,25,17,16.75,2,2,1,0.0,0,1,0,0,0,0,0,1,1,75,0,2,0,1,1,5,5,118.6,117.414,0.0,28742.44,29668.86,0.842
22457,2016,6,25,17,17.0,2,2,2,1.0,0,1,0,0,0,0,0,1,0,123,0,2,0,1,1,6,6,135.15,133.79850000000002,0.0,41259.0,42509.89,0.918
18803,2016,6,25,17,17.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,3,0,2,0,1,1,6,6,141.0,139.59,0.0,44929.69,46213.27,0.913
26136,2016,6,25,17,17.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,61,0,0,0,1,1,3,3,140.4,138.996,0.0,47045.65,48975.0,0.929
32612,2016,6,25,17,17.25,2,2,2,0.0,0,1,0,0,0,0,0,0,0,45,0,1,0,1,1,5,5,119.22,118.0278,0.0,28742.44,29668.86,0.842
18268,2016,6,25,17,17.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,45,0,1,0,1,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842
37108,2016,6,25,17,18.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,6,6,85.0,84.15,0.0,28742.44,29668.86,0.842
26830,2016,6,25,17,18.75,0,2,3,0.0,0,1,0,0,0,0,0,1,0,9,0,2,0,1,1,3,3,177.0,175.23,0.0,39179.16,40396.24,0.905
33721,2016,6,25,17,19.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,63,0,0,0,1,0,6,6,116.1,114.939,0.0,41259.0,42509.89,0.918
10850,2016,6,25,17,19.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,160,0,1,0,1,1,3,3,129.0,127.71,0.0,40141.59,40833.24,0.898
13618,2016,6,25,17,19.25,0,2,1,0.0,0,1,0,0,0,0,0,1,0,53,0,0,0,1,1,3,3,140.4,138.996,0.0,61902.13,63938.99,0.942
24963,2016,6,25,17,19.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,66,0,0,0,1,1,3,3,108.11,107.0289,0.0,28742.44,29668.86,0.842
27661,2016,6,25,17,19.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,148,0,0,0,1,0,6,6,116.1,114.939,0.0,41259.0,42509.89,0.918
14957,2016,6,25,17,19.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,6,3,75.0,74.25,0.0,28742.44,29668.86,0.842
13255,2016,6,25,17,19.5,0,2,2,1.0,0,1,0,0,0,0,0,1,0,11,0,1,0,1,1,3,3,182.75,180.9225,0.0,33525.74,34912.48,0.885
28119,2016,6,25,17,19.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,86,0,1,0,1,1,6,6,126.9,125.631,0.0,40141.59,40833.24,0.898
35748,2016,6,25,17,19.75,2,2,1,0.0,0,1,0,0,0,0,0,1,0,111,0,1,0,1,1,6,6,109.65,108.5535,0.0,49233.22,50302.07,0.926
36121,2016,6,25,17,19.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,6,6,139.0,137.61,0.0,65892.69,60385.12,0.948
10945,2016,6,25,17,19.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,6,3,129.0,127.71,0.0,28742.44,29668.86,0.842
26941,2016,6,25,17,20.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,22,0,1,0,1,1,6,6,141.0,139.59,0.0,47901.45,49058.5,0.926
22026,2016,6,25,17,20.0,0,2,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,131.0,129.69,0.0,28742.44,29668.86,0.842
37032,2016,6,25,17,20.0,2,2,2,1.0,0,1,0,0,0,0,0,1,6,76,0,2,0,1,1,6,3,126.9,125.631,0.0,10601.17,10938.86,0.691
38088,2016,6,25,17,20.25,2,3,2,0.0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,2,3,3,122.75,121.5225,0.0,28742.44,29668.86,0.842
26102,2016,6,25,17,20.5,2,2,2,0.0,0,1,0,0,0,0,0,1,6,76,0,1,0,1,1,5,5,237.2,234.828,0.0,10601.17,10938.86,0.691
14033,2016,6,25,17,20.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,1,6,6,85.0,84.15,0.0,47011.55,47683.79,0.933
28811,2016,6,25,17,21.0,0,2,2,0.0,0,1,0,0,0,0,0,1,0,101,0,0,0,1,1,6,6,95.88,94.9212,0.0,28742.44,29668.86,0.842
27589,2016,6,25,17,21.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,71,0,1,0,1,1,6,6,80.75,79.9425,0.0,28742.44,29668.86,0.842
26324,2016,6,25,17,21.0,0,2,1,0.0,0,1,0,0,0,0,0,1,0,74,0,0,0,1,0,6,6,116.1,114.939,0.0,61902.13,63938.99,0.942
19216,2016,6,25,17,21.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,66,0,0,0,1,1,6,6,126.9,125.631,0.0,47011.55,47683.79,0.933
27982,2016,6,25,17,21.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,88,0,0,0,1,0,6,6,116.1,114.939,0.0,49233.22,50302.07,0.926
32659,2016,6,25,17,21.5,2,4,2,0.0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,1,6,6,95.0,94.05,0.0,47011.55,47683.79,0.933
38497,2016,6,25,17,21.75,2,4,2,0.0,0,1,0,0,0,0,0,1,0,45,1,1,0,1,1,3,3,135.9,134.541,0.0,33525.74,34912.48,0.885
26439,2016,6,25,17,22.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,69,0,1,0,1,1,6,6,126.9,125.631,0.0,28742.44,29668.86,0.842
38485,2016,6,25,17,22.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,11,0,1,0,1,1,6,6,141.0,139.59,0.0,33525.74,34912.48,0.885
18468,2016,6,25,17,22.5,2,2,3,0.0,0,1,0,0,0,0,0,1,0,15,0,0,0,1,1,3,3,177.0,175.23,0.0,5682.73,6133.89,0.627
14845,2016,6,25,17,22.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,127,0,2,0,1,2,6,3,128.88,127.5912,0.0,25612.26,26856.04,0.855
11757,2016,6,25,17,22.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,41,0,0,0,1,1,3,3,142.2,140.778,0.0,40141.59,40833.24,0.898
12683,2016,6,25,17,23.25,1,2,2,0.0,0,1,0,0,0,0,0,1,1,45,0,1,0,1,1,6,6,32.5,32.175,0.0,40141.59,40833.24,0.898
29260,2016,6,25,17,23.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,6,6,89.25,88.3575,0.0,25594.1,26546.41,0.791
18777,2016,6,25,17,23.5,1,2,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6,6,70.0,69.3,0.0,123308.2,123822.08,0.854
22793,2016,6,25,17,23.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,6,6,89.25,88.3575,0.0,55032.96,56803.47,0.92
37989,2016,6,25,17,23.75,0,2,2,0.0,1,1,0,0,0,0,0,1,1,23,0,2,0,1,1,3,3,160.5,158.895,0.0,25604.99,26668.04,0.834
23435,2016,6,25,18,14.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,68,0,0,0,1,1,6,6,92.83,91.9017,0.0,33525.74,34912.48,0.885
28505,2016,6,25,18,14.0,1,1,2,0.0,0,1,0,0,0,0,0,1,0,91,0,0,0,1,0,6,6,116.1,114.939,0.0,40141.59,40833.24,0.898
26895,2016,6,25,18,14.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,6,6,129.0,127.71,0.0,41259.0,42509.89,0.918
33383,2016,6,25,18,14.0,1,1,3,0.0,0,1,0,0,0,0,0,1,0,27,0,1,0,1,1,3,3,177.0,175.23,0.0,47011.55,47683.79,0.933
27211,2016,6,25,18,14.25,2,3,2,0.0,0,1,0,0,0,0,0,1,0,39,0,0,0,1,2,6,6,115.5,114.345,0.0,28742.44,29668.86,0.842
15373,2016,6,25,18,14.5,1,1,2,0.0,0,1,0,0,0,0,0,1,0,45,0,0,0,1,1,6,6,85.5,84.645,0.0,49233.22,50302.07,0.926
10054,2016,6,25,18,14.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,11,0,1,0,1,1,6,6,141.0,139.59,0.0,41259.0,42509.89,0.918
32358,2016,6,25,18,15.25,0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,6,3,129.0,127.71,0.0,28742.44,29668.86,0.842
12949,2016,6,25,18,15.25,2,1,2,1.0,0,1,0,0,0,0,0,1,0,23,0,0,0,1,1,6,6,149.0,147.51,0.0,65892.69,60385.12,0.948
18487,2016,6,25,18,15.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,1,3,3,156.0,154.44,0.0,16358.39,15813.86,0.757
22671,2016,6,25,18,15.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,1,6,6,141.0,139.59,0.0,40141.59,40833.24,0.898
29601,2016,6,25,18,17.25,1,1,3,0.0,0,1,0,0,0,0,0,1,0,45,0,0,0,1,1,3,3,122.4,121.176,0.0,28742.44,29668.86,0.842
26156,2016,6,25,18,17.5,2,1,1,0.0,0,1,0,0,0,0,0,1,0,68,0,0,0,1,1,6,6,89.53,88.6347,0.0,33525.74,34912.48,0.885
26074,2016,6,25,18,17.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,68,0,0,0,1,1,6,6,80.75,79.9425,0.0,41259.0,42509.89,0.918
27074,2016,6,25,18,17.75,0,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,129.0,127.71,0.0,28742.44,29668.86,0.842
26904,2016,6,25,18,18.0,2,4,2,0.0,0,1,0,0,0,0,0,1,0,25,0,0,0,1,1,3,3,142.0,140.58,0.0,18101.78,17817.64,0.789
35177,2016,6,25,18,18.25,1,1,2,0.0,0,1,0,0,0,0,0,1,0,156,0,0,0,1,2,6,6,96.0,95.04,1.0,28742.44,29668.86,0.842
37234,2016,6,25,18,18.25,2,2,1,0.0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,1,3,3,130.8,129.49200000000002,0.0,65892.69,60385.12,0.948
38881,2016,6,25,18,19.5,1,1,2,0.0,0,1,0,0,0,0,0,1,2,4,1,1,0,1,1,3,2,160.5,158.895,0.0,28742.44,29668.86,0.842
31227,2016,6,25,18,19.5,0,1,2,1.0,0,1,0,0,0,0,0,1,0,1,1,2,0,1,1,6,6,168.0,166.32,0.0,28742.44,29668.86,0.842
18932,2016,6,25,18,20.25,1,1,1,0.0,0,1,0,0,0,0,0,1,0,45,0,0,0,1,1,3,3,109.49,108.3951,0.0,28742.44,29668.86,0.842
34974,2016,6,25,18,20.5,1,1,2,0.0,0,1,0,0,0,0,0,1,1,77,1,1,0,1,1,6,6,125.1,123.849,0.0,20008.32,20551.83,0.822
13569,2016,6,25,18,20.75,1,1,2,0.0,0,1,0,0,0,0,0,1,0,58,0,0,0,1,0,6,6,116.1,114.939,0.0,41259.0,42509.89,0.918
27529,2016,6,25,18,20.75,2,1,2,2.0,0,1,0,0,0,0,0,1,1,30,0,3,0,1,1,1,1,198.9,196.911,0.0,36194.87,36909.33,0.876
24114,2016,6,25,18,21.75,1,1,3,0.0,0,1,0,0,0,0,0,1,1,38,0,0,0,1,1,3,6,122.4,121.176,0.0,28742.44,29668.86,0.842
38341,2016,6,25,18,22.25,1,1,2,0.0,0,1,0,0,0,0,0,1,0,44,0,0,0,1,1,3,2,96.3,95.337,0.0,47011.55,47683.79,0.933
13315,2016,6,25,18,23.0,1,1,2,0.0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,1,6,6,141.0,139.59,0.0,28742.44,29668.86,0.842
28699,2016,6,25,18,23.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,23,0,1,0,1,1,6,-1,95.83,94.8717,0.0,49233.22,50302.07,0.926
29765,2016,6,25,18,23.5,2,2,2,0.0,0,1,0,0,0,0,0,1,0,192,0,0,0,1,1,6,6,80.75,79.9425,0.0,48799.72,49879.27,0.903
22695,2016,6,26,19,14.75,2,1,2,0.0,0,1,0,0,0,0,0,1,0,13,0,1,0,1,1,6,6,141.0,139.59,0.0,28991.57,29924.12,0.851
30190,2016,6,26,19,15.25,2,2,2,0.0,0,1,0,0,0,0,0,1,0,36,0,1,0,1,1,3,3,87.89,87.0111,0.0,48799.72,49879.27,0.903
12661,2016,6,26,19,15.5,2,0,3,0.0,0,1,0,0,0,0,0,1,1,36,0,0,0,1,1,3,3,145.8,144.342,0.0,41757.4,42535.48,0.915
14928,2016,6,26,19,15.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,119,0,1,0,1,1,6,6,105.74,104.6826,0.0,41259.0,42509.89,0.918
24672,2016,6,26,19,15.75,2,2,3,0.0,0,1,0,0,0,0,0,1,0,12,0,2,0,1,1,3,3,177.0,175.23,0.0,28742.44,29668.86,0.842
18473,2016,6,26,19,16.5,2,3,3,0.0,0,1,0,0,0,0,0,1,0,77,0,2,0,1,1,3,3,153.18,151.6482,0.0,33525.74,34912.48,0.885
21797,2016,6,26,19,16.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,27,0,0,0,1,1,6,6,95.0,94.05,0.0,20623.32,21631.77,0.805
28489,2016,6,26,19,17.25,2,0,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6,6,135.0,133.65,0.0,47011.55,47683.79,0.933
26671,2016,6,26,19,17.25,2,3,1,0.0,0,1,0,0,0,0,0,1,0,131,0,0,0,1,1,6,6,115.94,114.7806,0.0,49233.22,50302.07,0.926
37057,2016,6,26,19,17.5,2,2,3,0.0,0,1,0,0,0,0,0,1,0,55,0,2,0,1,1,3,3,114.0,112.86,0.0,28742.44,29668.86,0.842
34068,2016,6,26,19,17.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,152,0,0,0,1,1,6,6,108.12,107.0388,0.0,28742.44,29668.86,0.842
39681,2016,6,26,19,18.75,2,2,3,0.0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,1,6,3,111.6,110.484,0.0,47011.55,47683.79,0.933
25514,2016,6,26,19,18.75,2,0,2,0.0,0,1,0,0,0,0,0,1,0,243,0,1,0,1,1,5,5,95.58,94.6242,0.0,55032.96,56803.47,0.92
30804,2016,6,26,19,19.0,2,1,2,0.0,0,1,0,0,0,0,0,1,0,33,0,2,0,1,1,3,3,122.4,121.176,0.0,49233.22,50302.07,0.926
23534,2016,6,26,19,19.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,91,0,0,0,1,1,6,6,135.9,134.541,0.0,41259.0,42509.89,0.918
21574,2016,6,26,19,19.25,1,0,2,0.0,0,0,0,1,1,0,0,0,0,8,0,1,0,1,2,0,0,0.0,0.0,0.0,28742.44,29668.86,0.842
27593,2016,6,26,19,19.25,1,0,2,0.0,0,1,0,0,0,0,0,1,0,68,0,1,0,1,0,6,6,116.1,114.939,0.0,36194.87,36909.33,0.876
38503,2016,6,26,19,19.75,2,3,3,0.0,0,1,0,0,0,0,0,1,0,49,0,0,0,1,1,3,3,137.7,136.32299999999998,0.0,40141.59,40833.24,0.898
14029,2016,6,26,19,19.75,2,1,2,0.0,0,1,0,0,0,0,0,1,0,64,1,1,0,1,1,6,6,117.9,116.721,0.0,41259.0,42509.89,0.918
36452,2016,6,26,19,20.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,140,0,1,0,1,1,3,3,127.71,126.4329,0.0,41259.0,42509.89,0.918
16450,2016,6,26,19,20.25,2,3,2,0.0,0,1,0,0,0,0,0,1,0,9,1,0,0,1,1,6,6,104.0,102.96,0.0,47011.55,47683.79,0.933
10312,2016,6,26,19,20.25,2,3,2,0.0,0,1,0,0,0,0,0,1,0,131,0,0,0,1,1,6,6,80.75,79.9425,0.0,28742.44,29668.86,0.842
13117,2016,6,26,19,20.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,53,1,1,0,1,1,6,6,117.9,116.721,0.0,49233.22,50302.07,0.926
32544,2016,6,26,19,20.25,2,1,2,1.0,0,1,0,0,0,0,0,1,2,15,1,2,0,1,1,3,3,168.0,166.32,0.0,40141.59,40833.24,0.898
29124,2016,6,26,19,20.75,1,0,2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6,6,131.0,129.69,0.0,28742.44,29668.86,0.842
31066,2016,6,26,19,20.75,2,2,2,0.0,0,1,0,0,0,0,0,1,0,173,0,1,0,1,1,6,6,73.37,72.6363,0.0,48799.72,49879.27,0.903
17460,2016,6,26,19,21.5,2,0,2,0.0,0,1,0,0,0,0,0,1,0,212,0,0,0,1,1,6,6,81.77,80.9523,0.0,49233.22,50302.07,0.926
15895,2016,6,26,19,21.75,2,1,1,0.0,0,1,0,0,0,0,0,1,0,34,0,0,0,1,1,6,6,81.0,80.19,0.0,28742.44,29668.86,0.842
12674,2016,6,26,19,21.75,2,1,1,0.0,0,1,0,0,0,0,0,1,0,38,0,0,0,1,1,6,6,81.0,80.19,0.0,28742.44,29668.86,0.842
29004,2016,6,26,19,22.5,2,2,2,0.0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,1,3,3,156.0,154.44,0.0,40141.59,40833.24,0.898
38801,2016,6,26,19,22.5,1,0,1,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,6,6,131.0,129.69,0.0,28742.44,29668.86,0.842
21440,2016,6,26,19,22.5,2,0,3,0.0,0,1,0,0,0,0,0,1,0,77,0,2,0,1,1,3,3,164.3,162.657,0.0,40141.59,40833.24,0.898
17461,2016,6,26,19,22.75,2,1,2,0.0,0,1,0,0,0,0,0,1,0,34,0,0,0,1,0,6,6,98.1,97.119,0.0,46880.22,46276.15,0.936
25248,2016,6,26,19,22.75,2,3,3,0.0,0,1,0,0,0,0,0,1,0,119,0,1,0,1,1,6,3,131.74,130.42260000000002,0.0,28742.44,29668.86,0.842
16252,2016,6,26,19,22.75,2,1,1,0.0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,6,6,76.5,75.735,0.0,16358.39,15813.86,0.757
35018,2016,6,26,19,23.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,41,0,1,0,1,1,6,6,108.45,107.3655,0.0,28742.44,29668.86,0.842
16821,2016,6,26,19,23.25,1,0,2,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,6,1,199.0,197.01,0.0,28742.44,29668.86,0.842
18154,2016,6,26,19,23.5,2,0,2,1.0,0,1,0,0,0,0,0,1,1,14,0,1,0,1,1,3,2,144.2,142.75799999999998,0.0,65892.69,60385.12,0.948
36083,2016,6,26,19,23.75,2,2,2,0.0,0,1,0,0,0,0,0,1,0,166,0,1,0,1,1,6,6,100.3,99.297,0.0,36194.87,36909.33,0.876
24607,2016,6,26,20,14.0,1,0,2,0.0,0,1,0,0,0,0,0,1,0,27,0,2,0,1,0,6,6,99.0,98.01,0.0,13090.48,13185.25,0.692
14463,2016,6,26,20,14.25,1,1,2,0.0,0,1,0,0,0,0,0,1,0,66,0,0,0,1,1,6,6,89.75,88.8525,0.0,40141.59,40833.24,0.898
27771,2016,6,26,20,14.25,1,2,2,0.0,0,1,0,0,0,0,0,1,2,107,0,0,0,1,2,3,3,174.6,172.85399999999998,0.0,47011.55,47683.79,0.933
22865,2016,6,26,20,14.5,1,0,2,0.0,0,1,0,0,0,0,0,0,0,6,0,1,0,1,1,3,3,0.0,0.0,0.0,28742.44,29668.86,0.842
23983,2016,6,26,20,14.75,1,1,2,0.0,0,1,0,0,0,0,0,1,0,62,0,0,0,1,1,6,6,99.9,98.901,0.0,47011.55,47683.79,0.933
28171,2016,6,26,20,15.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,54,0,1,0,1,1,3,3,113.4,112.266,0.0,36194.87,36909.33,0.876
20564,2016,6,26,20,15.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,224,0,1,0,1,1,6,6,73.37,72.6363,0.0,28742.44,29668.86,0.842
37915,2016,6,26,20,15.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,58,0,0,0,1,1,3,3,113.4,112.266,0.0,47011.55,47683.79,0.933
20782,2016,6,26,20,15.25,3,6,2,0.0,0,1,1,0,0,0,0,1,0,241,1,1,0,1,1,6,6,106.2,105.138,0.0,47011.55,47683.79,0.933
23496,2016,6,26,20,15.5,1,2,2,0.0,0,1,0,0,0,0,39,1,0,193,0,0,0,1,1,6,6,120.0,118.8,1.0,28742.44,29668.86,0.842
22011,2016,6,26,20,15.5,1,3,2,0.0,0,1,0,0,0,0,0,1,0,38,0,1,0,1,1,6,6,99.9,98.901,0.0,28742.44,29668.86,0.842
16880,2016,6,26,20,15.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,153,0,0,0,1,1,6,6,113.1,111.969,0.0,13446.4,14455.0,0.743
32909,2016,6,26,20,16.0,1,3,1,0.0,0,1,0,0,0,0,0,1,0,57,0,0,0,1,1,6,6,99.9,98.901,0.0,33525.74,34912.48,0.885
13651,2016,6,26,20,16.5,1,3,3,0.0,0,1,0,0,0,0,0,1,0,93,0,0,0,1,1,3,3,143.23,141.7977,0.0,13446.4,14455.0,0.743
24367,2016,6,26,20,17.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,1,3,3,143.5,142.065,0.0,44929.69,46213.27,0.913
24512,2016,6,26,20,17.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,0,6,6,72.25,71.5275,0.0,28742.44,29668.86,0.842
15882,2016,6,26,20,17.0,1,0,1,0.0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898
30038,2016,6,26,20,17.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,45,0,1,0,1,1,6,6,101.7,100.683,0.0,44929.69,46213.27,0.913
22844,2016,6,26,20,17.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,28,0,0,0,1,1,6,6,85.5,84.645,0.0,40141.59,40833.24,0.898
20327,2016,6,26,20,17.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,142,0,0,0,1,1,3,3,107.0,105.93,0.0,41259.0,42509.89,0.918
20934,2016,6,26,20,18.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,38,0,2,0,1,1,6,6,99.9,98.901,0.0,28742.44,29668.86,0.842
15802,2016,6,26,20,18.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,53,0,2,0,1,1,6,6,99.9,98.901,0.0,28742.44,29668.86,0.842
17075,2016,6,26,20,18.25,1,2,1,0.0,0,1,0,0,0,0,0,1,0,37,0,0,0,1,1,6,6,94.5,93.555,0.0,40141.59,40833.24,0.898
